phase,mode,batch,query,type,round,planning_ms,execution_ms,serialization_ms,output_kb,top_node,plan_shape,top_plan_rows,top_actual_rows,scan_plan_rows,scan_actual_rows,scan_rows_removed_by_filter,shared_hit_blocks,shared_read_blocks,temp_written_blocks,io_read_ms,serialization_shared_hit_blocks,planning_shared_hit_blocks,planning_memory_used_kb,jit,settings,kind,indexes_used,exact_heap_blocks,lossy_heap_blocks,rows_removed_by_index_recheck
I-2,default,1,Q21,jsonb,10,0.066,14.94,,1,Seq Scan,Seq Scan on T,2500,30,2500,30,4970,981,0,0,,0,0,15,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-2,default,1,Q21,jsonb,11,0.069,16.129,,1,Seq Scan,Seq Scan on T,2500,30,2500,30,4970,981,0,0,,0,0,15,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-2,default,1,Q21,jsonb,12,0.105,16.109,,1,Seq Scan,Seq Scan on T,2500,30,2500,30,4970,981,0,0,,0,0,15,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-2,default,1,Q21,jsonb,13,0.084,15.812,,1,Seq Scan,Seq Scan on T,2500,30,2500,30,4970,981,0,0,,0,0,15,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-2,default,1,Q21,jsonb,14,0.074,15.796,,1,Seq Scan,Seq Scan on T,2500,30,2500,30,4970,981,0,0,,0,0,15,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-2,default,1,Q21,jsonb,15,0.172,20.341,,1,Seq Scan,Seq Scan on T,2500,30,2500,30,4970,981,0,0,,0,0,15,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-2,default,1,Q21,jsonb,1,0.107,16.659,0.017,1,Seq Scan,Seq Scan on T,2500,30,2500,30,4970,981,0,0,,0,0,15,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",detail,-,,,
I-2,forced,1,C1,jsonb,1,0.086,0.121,,1,Bitmap Heap Scan,Bitmap Heap Scan on T [Bitmap Index Scan using T_i2_gin_jsonb_ops],50,12,50,12,,24,0,0,,0,1,17,False,"{""enable_seqscan"": ""off"", ""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",warmup,T_i2_gin_jsonb_ops,12,0,0
I-2,forced,1,C1,jsonb,2,0.057,0.106,,1,Bitmap Heap Scan,Bitmap Heap Scan on T [Bitmap Index Scan using T_i2_gin_jsonb_ops],50,12,50,12,,24,0,0,,0,1,17,False,"{""enable_seqscan"": ""off"", ""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",warmup,T_i2_gin_jsonb_ops,12,0,0
I-2,forced,1,C1,jsonb,3,0.052,0.1,,1,Bitmap Heap Scan,Bitmap Heap Scan on T [Bitmap Index Scan using T_i2_gin_jsonb_ops],50,12,50,12,,24,0,0,,0,1,17,False,"{""enable_seqscan"": ""off"", ""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",warmup,T_i2_gin_jsonb_ops,12,0,0
I-2,forced,1,C1,jsonb,1,0.055,0.11,,1,Bitmap Heap Scan,Bitmap Heap Scan on T [Bitmap Index Scan using T_i2_gin_jsonb_ops],50,12,50,12,,24,0,0,,0,1,17,False,"{""enable_seqscan"": ""off"", ""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,T_i2_gin_jsonb_ops,12,0,0
I-2,forced,1,C1,jsonb,2,0.055,0.106,,1,Bitmap Heap Scan,Bitmap Heap Scan on T [Bitmap Index Scan using T_i2_gin_jsonb_ops],50,12,50,12,,24,0,0,,0,1,17,False,"{""enable_seqscan"": ""off"", ""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,T_i2_gin_jsonb_ops,12,0,0
I-2,forced,1,C1,jsonb,3,0.063,0.105,,1,Bitmap Heap Scan,Bitmap Heap Scan on T [Bitmap Index Scan using T_i2_gin_jsonb_ops],50,12,50,12,,24,0,0,,0,1,17,False,"{""enable_seqscan"": ""off"", ""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,T_i2_gin_jsonb_ops,12,0,0
I-2,forced,1,C1,jsonb,4,0.054,0.105,,1,Bitmap Heap Scan,Bitmap Heap Scan on T [Bitmap Index Scan using T_i2_gin_jsonb_ops],50,12,50,12,,24,0,0,,0,1,17,False,"{""enable_seqscan"": ""off"", ""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,T_i2_gin_jsonb_ops,12,0,0
I-2,forced,1,C1,jsonb,5,0.055,0.105,,1,Bitmap Heap Scan,Bitmap Heap Scan on T [Bitmap Index Scan using T_i2_gin_jsonb_ops],50,12,50,12,,24,0,0,,0,1,17,False,"{""enable_seqscan"": ""off"", ""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,T_i2_gin_jsonb_ops,12,0,0
I-2,forced,1,C1,jsonb,6,0.062,0.114,,1,Bitmap Heap Scan,Bitmap Heap Scan on T [Bitmap Index Scan using T_i2_gin_jsonb_ops],50,12,50,12,,24,0,0,,0,1,17,False,"{""enable_seqscan"": ""off"", ""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,T_i2_gin_jsonb_ops,12,0,0
I-2,forced,1,C1,jsonb,7,0.062,0.113,,1,Bitmap Heap Scan,Bitmap Heap Scan on T [Bitmap Index Scan using T_i2_gin_jsonb_ops],50,12,50,12,,24,0,0,,0,1,17,False,"{""enable_seqscan"": ""off"", ""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,T_i2_gin_jsonb_ops,12,0,0
I-2,forced,1,C1,jsonb,8,0.065,0.145,,1,Bitmap Heap Scan,Bitmap Heap Scan on T [Bitmap Index Scan using T_i2_gin_jsonb_ops],50,12,50,12,,24,0,0,,0,1,17,False,"{""enable_seqscan"": ""off"", ""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,T_i2_gin_jsonb_ops,12,0,0
I-2,forced,1,C1,jsonb,9,0.065,0.19,,1,Bitmap Heap Scan,Bitmap Heap Scan on T [Bitmap Index Scan using T_i2_gin_jsonb_ops],50,12,50,12,,24,0,0,,0,1,17,False,"{""enable_seqscan"": ""off"", ""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,T_i2_gin_jsonb_ops,12,0,0
I-2,forced,1,C1,jsonb,10,0.252,0.518,,1,Bitmap Heap Scan,Bitmap Heap Scan on T [Bitmap Index Scan using T_i2_gin_jsonb_ops],50,12,50,12,,24,0,0,,0,1,17,False,"{""enable_seqscan"": ""off"", ""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,T_i2_gin_jsonb_ops,12,0,0
I-2,forced,1,C1,jsonb,11,0.253,0.305,,1,Bitmap Heap Scan,Bitmap Heap Scan on T [Bitmap Index Scan using T_i2_gin_jsonb_ops],50,12,50,12,,24,0,0,,0,1,17,False,"{""enable_seqscan"": ""off"", ""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,T_i2_gin_jsonb_ops,12,0,0
I-2,forced,1,C1,jsonb,12,0.219,0.196,,1,Bitmap Heap Scan,Bitmap Heap Scan on T [Bitmap Index Scan using T_i2_gin_jsonb_ops],50,12,50,12,,24,0,0,,0,1,17,False,"{""enable_seqscan"": ""off"", ""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,T_i2_gin_jsonb_ops,12,0,0
I-2,forced,1,C1,jsonb,13,0.096,0.14,,1,Bitmap Heap Scan,Bitmap Heap Scan on T [Bitmap Index Scan using T_i2_gin_jsonb_ops],50,12,50,12,,24,0,0,,0,1,17,False,"{""enable_seqscan"": ""off"", ""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,T_i2_gin_jsonb_ops,12,0,0
I-2,forced,1,C1,jsonb,14,0.125,0.136,,1,Bitmap Heap Scan,Bitmap Heap Scan on T [Bitmap Index Scan using T_i2_gin_jsonb_ops],50,12,50,12,,24,0,0,,0,1,17,False,"{""enable_seqscan"": ""off"", ""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,T_i2_gin_jsonb_ops,12,0,0
I-2,forced,1,C1,jsonb,15,0.064,0.106,,1,Bitmap Heap Scan,Bitmap Heap Scan on T [Bitmap Index Scan using T_i2_gin_jsonb_ops],50,12,50,12,,24,0,0,,0,1,17,False,"{""enable_seqscan"": ""off"", ""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,T_i2_gin_jsonb_ops,12,0,0
I-2,forced,1,C1,jsonb,1,0.074,0.111,0.002,1,Bitmap Heap Scan,Bitmap Heap Scan on T [Bitmap Index Scan using T_i2_gin_jsonb_ops],50,12,50,12,,24,0,0,,0,1,17,False,"{""enable_seqscan"": ""off"", ""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",detail,T_i2_gin_jsonb_ops,12,0,0
I-2,forced,1,C1b,jsonb,1,0.068,0.255,,1,Bitmap Heap Scan,Bitmap Heap Scan on T [Bitmap Index Scan using T_i2_gin_jsonb_ops],50,30,50,30,,47,0,0,,0,1,17,False,"{""enable_seqscan"": ""off"", ""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",warmup,T_i2_gin_jsonb_ops,31,0,1
I-2,forced,1,C1b,jsonb,2,0.094,0.3,,1,Bitmap Heap Scan,Bitmap Heap Scan on T [Bitmap Index Scan using T_i2_gin_jsonb_ops],50,30,50,30,,47,0,0,,0,1,17,False,"{""enable_seqscan"": ""off"", ""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",warmup,T_i2_gin_jsonb_ops,31,0,1
I-2,forced,1,C1b,jsonb,3,0.132,0.421,,1,Bitmap Heap Scan,Bitmap Heap Scan on T [Bitmap Index Scan using T_i2_gin_jsonb_ops],50,30,50,30,,47,0,0,,0,1,17,False,"{""enable_seqscan"": ""off"", ""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",warmup,T_i2_gin_jsonb_ops,31,0,1
I-2,forced,1,C1b,jsonb,1,0.101,0.367,,1,Bitmap Heap Scan,Bitmap Heap Scan on T [Bitmap Index Scan using T_i2_gin_jsonb_ops],50,30,50,30,,47,0,0,,0,1,17,False,"{""enable_seqscan"": ""off"", ""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,T_i2_gin_jsonb_ops,31,0,1
I-2,forced,1,C1b,jsonb,2,0.118,0.397,,1,Bitmap Heap Scan,Bitmap Heap Scan on T [Bitmap Index Scan using T_i2_gin_jsonb_ops],50,30,50,30,,47,0,0,,0,1,17,False,"{""enable_seqscan"": ""off"", ""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,T_i2_gin_jsonb_ops,31,0,1
I-2,forced,1,C1b,jsonb,3,0.104,0.443,,1,Bitmap Heap Scan,Bitmap Heap Scan on T [Bitmap Index Scan using T_i2_gin_jsonb_ops],50,30,50,30,,47,0,0,,0,1,17,False,"{""enable_seqscan"": ""off"", ""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,T_i2_gin_jsonb_ops,31,0,1
I-2,forced,1,C1b,jsonb,4,0.065,0.31,,1,Bitmap Heap Scan,Bitmap Heap Scan on T [Bitmap Index Scan using T_i2_gin_jsonb_ops],50,30,50,30,,47,0,0,,0,1,17,False,"{""enable_seqscan"": ""off"", ""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,T_i2_gin_jsonb_ops,31,0,1
I-2,forced,1,C1b,jsonb,5,0.066,0.333,,1,Bitmap Heap Scan,Bitmap Heap Scan on T [Bitmap Index Scan using T_i2_gin_jsonb_ops],50,30,50,30,,47,0,0,,0,1,17,False,"{""enable_seqscan"": ""off"", ""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,T_i2_gin_jsonb_ops,31,0,1
I-2,forced,1,C1b,jsonb,6,0.085,0.337,,1,Bitmap Heap Scan,Bitmap Heap Scan on T [Bitmap Index Scan using T_i2_gin_jsonb_ops],50,30,50,30,,47,0,0,,0,1,17,False,"{""enable_seqscan"": ""off"", ""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,T_i2_gin_jsonb_ops,31,0,1
I-2,forced,1,C1b,jsonb,7,0.068,0.289,,1,Bitmap Heap Scan,Bitmap Heap Scan on T [Bitmap Index Scan using T_i2_gin_jsonb_ops],50,30,50,30,,47,0,0,,0,1,17,False,"{""enable_seqscan"": ""off"", ""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,T_i2_gin_jsonb_ops,31,0,1
I-2,forced,1,C1b,jsonb,8,0.104,0.499,,1,Bitmap Heap Scan,Bitmap Heap Scan on T [Bitmap Index Scan using T_i2_gin_jsonb_ops],50,30,50,30,,47,0,0,,0,1,17,False,"{""enable_seqscan"": ""off"", ""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,T_i2_gin_jsonb_ops,31,0,1
I-2,forced,1,C1b,jsonb,9,0.058,0.236,,1,Bitmap Heap Scan,Bitmap Heap Scan on T [Bitmap Index Scan using T_i2_gin_jsonb_ops],50,30,50,30,,47,0,0,,0,1,17,False,"{""enable_seqscan"": ""off"", ""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,T_i2_gin_jsonb_ops,31,0,1
I-2,forced,1,C1b,jsonb,10,0.051,0.435,,1,Bitmap Heap Scan,Bitmap Heap Scan on T [Bitmap Index Scan using T_i2_gin_jsonb_ops],50,30,50,30,,47,0,0,,0,1,17,False,"{""enable_seqscan"": ""off"", ""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,T_i2_gin_jsonb_ops,31,0,1
I-2,forced,1,C1b,jsonb,11,0.176,0.446,,1,Bitmap Heap Scan,Bitmap Heap Scan on T [Bitmap Index Scan using T_i2_gin_jsonb_ops],50,30,50,30,,47,0,0,,0,1,17,False,"{""enable_seqscan"": ""off"", ""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,T_i2_gin_jsonb_ops,31,0,1
I-2,forced,1,C1b,jsonb,12,0.296,0.629,,1,Bitmap Heap Scan,Bitmap Heap Scan on T [Bitmap Index Scan using T_i2_gin_jsonb_ops],50,30,50,30,,47,0,0,,0,1,17,False,"{""enable_seqscan"": ""off"", ""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,T_i2_gin_jsonb_ops,31,0,1
I-2,forced,1,C1b,jsonb,13,0.129,0.429,,1,Bitmap Heap Scan,Bitmap Heap Scan on T [Bitmap Index Scan using T_i2_gin_jsonb_ops],50,30,50,30,,47,0,0,,0,1,17,False,"{""enable_seqscan"": ""off"", ""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,T_i2_gin_jsonb_ops,31,0,1
I-2,forced,1,C1b,jsonb,14,0.091,0.257,,1,Bitmap Heap Scan,Bitmap Heap Scan on T [Bitmap Index Scan using T_i2_gin_jsonb_ops],50,30,50,30,,47,0,0,,0,1,17,False,"{""enable_seqscan"": ""off"", ""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,T_i2_gin_jsonb_ops,31,0,1
I-2,forced,1,C1b,jsonb,15,0.068,0.261,,1,Bitmap Heap Scan,Bitmap Heap Scan on T [Bitmap Index Scan using T_i2_gin_jsonb_ops],50,30,50,30,,47,0,0,,0,1,17,False,"{""enable_seqscan"": ""off"", ""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,T_i2_gin_jsonb_ops,31,0,1
I-2,forced,1,C1b,jsonb,1,0.073,0.261,0.004,1,Bitmap Heap Scan,Bitmap Heap Scan on T [Bitmap Index Scan using T_i2_gin_jsonb_ops],50,30,50,30,,47,0,0,,0,1,17,False,"{""enable_seqscan"": ""off"", ""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",detail,T_i2_gin_jsonb_ops,31,0,1
I-2,forced,1,C1c,jsonb,1,0.076,0.108,,1,Bitmap Heap Scan,Bitmap Heap Scan on T [Bitmap Index Scan using T_i2_gin_jsonb_ops],50,3,50,3,,15,0,0,,0,1,17,False,"{""enable_seqscan"": ""off"", ""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",warmup,T_i2_gin_jsonb_ops,3,0,0
I-2,forced,1,C1c,jsonb,2,0.176,0.233,,1,Bitmap Heap Scan,Bitmap Heap Scan on T [Bitmap Index Scan using T_i2_gin_jsonb_ops],50,3,50,3,,15,0,0,,0,1,17,False,"{""enable_seqscan"": ""off"", ""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",warmup,T_i2_gin_jsonb_ops,3,0,0
I-2,forced,1,C1c,jsonb,3,0.107,0.146,,1,Bitmap Heap Scan,Bitmap Heap Scan on T [Bitmap Index Scan using T_i2_gin_jsonb_ops],50,3,50,3,,15,0,0,,0,1,17,False,"{""enable_seqscan"": ""off"", ""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",warmup,T_i2_gin_jsonb_ops,3,0,0
I-2,forced,1,C1c,jsonb,1,0.073,0.098,,1,Bitmap Heap Scan,Bitmap Heap Scan on T [Bitmap Index Scan using T_i2_gin_jsonb_ops],50,3,50,3,,15,0,0,,0,1,17,False,"{""enable_seqscan"": ""off"", ""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,T_i2_gin_jsonb_ops,3,0,0
I-2,forced,1,C1c,jsonb,2,0.126,0.201,,1,Bitmap Heap Scan,Bitmap Heap Scan on T [Bitmap Index Scan using T_i2_gin_jsonb_ops],50,3,50,3,,15,0,0,,0,1,17,False,"{""enable_seqscan"": ""off"", ""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,T_i2_gin_jsonb_ops,3,0,0
I-2,forced,1,C1c,jsonb,3,0.071,0.124,,1,Bitmap Heap Scan,Bitmap Heap Scan on T [Bitmap Index Scan using T_i2_gin_jsonb_ops],50,3,50,3,,15,0,0,,0,1,17,False,"{""enable_seqscan"": ""off"", ""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,T_i2_gin_jsonb_ops,3,0,0
I-2,forced,1,C1c,jsonb,4,0.05,0.083,,1,Bitmap Heap Scan,Bitmap Heap Scan on T [Bitmap Index Scan using T_i2_gin_jsonb_ops],50,3,50,3,,15,0,0,,0,1,17,False,"{""enable_seqscan"": ""off"", ""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,T_i2_gin_jsonb_ops,3,0,0
I-2,forced,1,C1c,jsonb,5,0.067,0.082,,1,Bitmap Heap Scan,Bitmap Heap Scan on T [Bitmap Index Scan using T_i2_gin_jsonb_ops],50,3,50,3,,15,0,0,,0,1,17,False,"{""enable_seqscan"": ""off"", ""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,T_i2_gin_jsonb_ops,3,0,0
I-2,forced,1,C1c,jsonb,6,0.07,0.144,,1,Bitmap Heap Scan,Bitmap Heap Scan on T [Bitmap Index Scan using T_i2_gin_jsonb_ops],50,3,50,3,,15,0,0,,0,1,17,False,"{""enable_seqscan"": ""off"", ""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,T_i2_gin_jsonb_ops,3,0,0
I-2,forced,1,C1c,jsonb,7,0.053,0.088,,1,Bitmap Heap Scan,Bitmap Heap Scan on T [Bitmap Index Scan using T_i2_gin_jsonb_ops],50,3,50,3,,15,0,0,,0,1,17,False,"{""enable_seqscan"": ""off"", ""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,T_i2_gin_jsonb_ops,3,0,0
I-2,forced,1,C1c,jsonb,8,0.049,0.084,,1,Bitmap Heap Scan,Bitmap Heap Scan on T [Bitmap Index Scan using T_i2_gin_jsonb_ops],50,3,50,3,,15,0,0,,0,1,17,False,"{""enable_seqscan"": ""off"", ""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,T_i2_gin_jsonb_ops,3,0,0
I-2,forced,1,C1c,jsonb,9,0.049,0.122,,1,Bitmap Heap Scan,Bitmap Heap Scan on T [Bitmap Index Scan using T_i2_gin_jsonb_ops],50,3,50,3,,15,0,0,,0,1,17,False,"{""enable_seqscan"": ""off"", ""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,T_i2_gin_jsonb_ops,3,0,0
I-2,forced,1,C1c,jsonb,10,0.121,0.12,,1,Bitmap Heap Scan,Bitmap Heap Scan on T [Bitmap Index Scan using T_i2_gin_jsonb_ops],50,3,50,3,,15,0,0,,0,1,17,False,"{""enable_seqscan"": ""off"", ""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,T_i2_gin_jsonb_ops,3,0,0
I-2,forced,1,C1c,jsonb,11,0.15,0.22,,1,Bitmap Heap Scan,Bitmap Heap Scan on T [Bitmap Index Scan using T_i2_gin_jsonb_ops],50,3,50,3,,15,0,0,,0,1,17,False,"{""enable_seqscan"": ""off"", ""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,T_i2_gin_jsonb_ops,3,0,0
I-2,forced,1,C1c,jsonb,12,0.055,0.087,,1,Bitmap Heap Scan,Bitmap Heap Scan on T [Bitmap Index Scan using T_i2_gin_jsonb_ops],50,3,50,3,,15,0,0,,0,1,17,False,"{""enable_seqscan"": ""off"", ""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,T_i2_gin_jsonb_ops,3,0,0
I-2,forced,1,C1c,jsonb,13,0.05,0.084,,1,Bitmap Heap Scan,Bitmap Heap Scan on T [Bitmap Index Scan using T_i2_gin_jsonb_ops],50,3,50,3,,15,0,0,,0,1,17,False,"{""enable_seqscan"": ""off"", ""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,T_i2_gin_jsonb_ops,3,0,0
I-2,forced,1,C1c,jsonb,14,0.066,0.138,,1,Bitmap Heap Scan,Bitmap Heap Scan on T [Bitmap Index Scan using T_i2_gin_jsonb_ops],50,3,50,3,,15,0,0,,0,1,17,False,"{""enable_seqscan"": ""off"", ""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,T_i2_gin_jsonb_ops,3,0,0
I-2,forced,1,C1c,jsonb,15,0.056,0.089,,1,Bitmap Heap Scan,Bitmap Heap Scan on T [Bitmap Index Scan using T_i2_gin_jsonb_ops],50,3,50,3,,15,0,0,,0,1,17,False,"{""enable_seqscan"": ""off"", ""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,T_i2_gin_jsonb_ops,3,0,0
I-2,forced,1,C1c,jsonb,1,0.083,0.153,0.001,1,Bitmap Heap Scan,Bitmap Heap Scan on T [Bitmap Index Scan using T_i2_gin_jsonb_ops],50,3,50,3,,15,0,0,,0,1,17,False,"{""enable_seqscan"": ""off"", ""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",detail,T_i2_gin_jsonb_ops,3,0,0
I-2,forced,1,C1d,jsonb,1,0.196,2.127,,3,Bitmap Heap Scan,Bitmap Heap Scan on T [Bitmap Index Scan using T_i2_gin_jsonb_ops],50,225,50,225,,214,0,0,,0,1,17,False,"{""enable_seqscan"": ""off"", ""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",warmup,T_i2_gin_jsonb_ops,198,0,0
I-2,forced,1,C1d,jsonb,2,0.192,1.459,,3,Bitmap Heap Scan,Bitmap Heap Scan on T [Bitmap Index Scan using T_i2_gin_jsonb_ops],50,225,50,225,,214,0,0,,0,1,17,False,"{""enable_seqscan"": ""off"", ""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",warmup,T_i2_gin_jsonb_ops,198,0,0
I-2,forced,1,C1d,jsonb,3,0.133,1.085,,3,Bitmap Heap Scan,Bitmap Heap Scan on T [Bitmap Index Scan using T_i2_gin_jsonb_ops],50,225,50,225,,214,0,0,,0,1,17,False,"{""enable_seqscan"": ""off"", ""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",warmup,T_i2_gin_jsonb_ops,198,0,0
I-2,forced,1,C1d,jsonb,1,0.098,1.413,,3,Bitmap Heap Scan,Bitmap Heap Scan on T [Bitmap Index Scan using T_i2_gin_jsonb_ops],50,225,50,225,,214,0,0,,0,1,17,False,"{""enable_seqscan"": ""off"", ""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,T_i2_gin_jsonb_ops,198,0,0
I-2,forced,1,C1d,jsonb,2,0.069,0.852,,3,Bitmap Heap Scan,Bitmap Heap Scan on T [Bitmap Index Scan using T_i2_gin_jsonb_ops],50,225,50,225,,214,0,0,,0,1,17,False,"{""enable_seqscan"": ""off"", ""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,T_i2_gin_jsonb_ops,198,0,0
I-2,forced,1,C1d,jsonb,3,0.051,0.734,,3,Bitmap Heap Scan,Bitmap Heap Scan on T [Bitmap Index Scan using T_i2_gin_jsonb_ops],50,225,50,225,,214,0,0,,0,1,17,False,"{""enable_seqscan"": ""off"", ""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,T_i2_gin_jsonb_ops,198,0,0
I-2,forced,1,C1d,jsonb,4,0.05,0.716,,3,Bitmap Heap Scan,Bitmap Heap Scan on T [Bitmap Index Scan using T_i2_gin_jsonb_ops],50,225,50,225,,214,0,0,,0,1,17,False,"{""enable_seqscan"": ""off"", ""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,T_i2_gin_jsonb_ops,198,0,0
I-2,forced,1,C1d,jsonb,5,0.07,0.724,,3,Bitmap Heap Scan,Bitmap Heap Scan on T [Bitmap Index Scan using T_i2_gin_jsonb_ops],50,225,50,225,,214,0,0,,0,1,17,False,"{""enable_seqscan"": ""off"", ""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,T_i2_gin_jsonb_ops,198,0,0
I-2,forced,1,C1d,jsonb,6,0.053,0.723,,3,Bitmap Heap Scan,Bitmap Heap Scan on T [Bitmap Index Scan using T_i2_gin_jsonb_ops],50,225,50,225,,214,0,0,,0,1,17,False,"{""enable_seqscan"": ""off"", ""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,T_i2_gin_jsonb_ops,198,0,0
I-2,forced,1,C1d,jsonb,7,0.051,1.177,,3,Bitmap Heap Scan,Bitmap Heap Scan on T [Bitmap Index Scan using T_i2_gin_jsonb_ops],50,225,50,225,,214,0,0,,0,1,17,False,"{""enable_seqscan"": ""off"", ""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,T_i2_gin_jsonb_ops,198,0,0
I-2,forced,1,C1d,jsonb,8,0.315,1.204,,3,Bitmap Heap Scan,Bitmap Heap Scan on T [Bitmap Index Scan using T_i2_gin_jsonb_ops],50,225,50,225,,214,0,0,,0,1,17,False,"{""enable_seqscan"": ""off"", ""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,T_i2_gin_jsonb_ops,198,0,0
I-2,forced,1,C1d,jsonb,9,0.107,1.611,,3,Bitmap Heap Scan,Bitmap Heap Scan on T [Bitmap Index Scan using T_i2_gin_jsonb_ops],50,225,50,225,,214,0,0,,0,1,17,False,"{""enable_seqscan"": ""off"", ""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,T_i2_gin_jsonb_ops,198,0,0
I-2,forced,1,C1d,jsonb,10,0.143,1.327,,3,Bitmap Heap Scan,Bitmap Heap Scan on T [Bitmap Index Scan using T_i2_gin_jsonb_ops],50,225,50,225,,214,0,0,,0,1,17,False,"{""enable_seqscan"": ""off"", ""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,T_i2_gin_jsonb_ops,198,0,0
